X,Y,FID,Brf_Status,FID_,Field1,Stop_ID,Stop_Name,Longitude,Latitude,Municip,PATI_Prgrm,Brf_Stat_1,Routes,Bus_Ctgry,Trash17,BikeRks17,Trees17,Hydrants17,UtPoles17,LtPoles17,NewsBxs17,MailBxs17,Planters17,BlkdPath17,SeatNum17,SeatType17,SeatCond17,Stop_ID_1,Program,PATI_Prior
-7899198.00480192,5233879.66012922,5081,Other,4070,4469,7260,Broadway opp Richardson Rd,-70.959703,42.484804,Lynn, , ,436,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,7260,Unprogrammed,Medium
-7906462.93741007,5211179.06462622,1264,Compliant,6774,6158,30271,Farragut Rd opp E Fifth St,-71.024965,42.334239,Boston,PATI Complete,Compliant,11,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,30271,Unprogrammed,Compliant
-7890960.47380271,5195248.28217798,3371,Other,3177,2375,3575,Central St @ Main St,-70.885704,42.22836,Hingham, , ,220,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3575,Unprogrammed,Medium
-7896916.73447709,5231336.03243067,5026,Other,4051,4450,7233,Union St @ Union Ct,-70.93921,42.467951,Lynn, , ,"436, 455, 456",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7233,Unprogrammed,Medium
-7911461.51650517,5212821.52725696,1892,Compliant,1593,792,1237,Tremont St @ E Berkeley St,-71.069868,42.345145,Boston, ,Compliant,43,Local Bus,0,0,1,0,0,1,0,0,0,No,0, , ,1237,Unprogrammed,Compliant
-7919816.60088665,5184795.62408386,3913,Other,6172,6969,111660,Washington St - Canton Ctr Sta to Pequit St (FLAG),-71.144923,42.158793,Canton, , ,716,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,111660,Unprogrammed,Low
-7905996.73138263,5201577.42740447,5009,Other,1979,1978,3023,Hancock St @ Linden St,-71.020777,42.270446,Quincy, , ,210,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3023,Unprogrammed,Medium
-7907180.72548671,5199350.02994935,5971,Other,3690,2889,4329,Adams St @ Greenview St,-71.031413,42.255638,Quincy, , ,245,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,4329,Unprogrammed,Medium
-7911403.29641148,5235851.43160717,6246,Other,6619,6003,19182,Main St @ North St,-71.069345,42.497865,Wakefield, , ,137,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,19182,Unprogrammed,Medium
-7902866.31598203,5197624.18670222,5927,Other,2528,2527,3826,Scammell St @ Mary St,-70.992656,42.244162,Quincy, , ,225,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3826,Unprogrammed,Medium
-7919937.38253416,5204182.13642409,2772,Other,5458,5847,15216,Centre @ Colbert St,-71.146008,42.287758,Boston, , ,"35, 38",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,15216,Unprogrammed,Low
-7912857.79687819,5201713.42269275,757,Other,1210,409,577,River St opp Leahaven Rd,-71.082411,42.27135,Boston, , ,"15, 24",Key Bus,0,0,0,1,0,1,0,0,0,No,0, , ,577,Unprogrammed,Medium
-7928686.53791306,5207938.49873183,4336,Other,6546,6728,82132,Chestnut St @ Elliot St,-71.224603,42.312716,Newton, , ,59,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,82132,Unprogrammed,Medium
-7909505.63305192,5225251.64293297,1453,In progress,2283,3481,5380,Willow St @ Daniels St,-71.052298,42.42762,Malden,PATI Future,In progress,105,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,5380,PATI Phase 2,High
-7891899.78766603,5232246.96875694,6964,Other,3977,3176,4824,Humphrey St @ Palmer Ave,-70.894142,42.473987,Swampscott, , ,442,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4824,Unprogrammed,Medium
-7914577.34905247,5208477.88879834,1863,Other,1561,760,1187,Washington St @ Columbus Ave,-71.097858,42.316299,Boston, , ,42,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,1187,Unprogrammed,Medium
-7901728.51946663,5218306.85064873,6099,Other,6120,6918,109870,Main St @ Winthrop St,-70.982435,42.381554,Winthrop, , ,712,Local Bus,0,0,1,0,0,0,0,1,0,No,0, , ,109870,Unprogrammed,Medium
-7926731.87897422,5211450.42932578,4205,Other,4912,4906,8160,Walnut St @ Homer St,-71.207044,42.336041,Newton, , ,59,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8160,Unprogrammed,Medium
-7898217.39140752,5232406.34636828,5051,Other,4060,4459,7250,Western Ave @ Linden Terr,-70.950894,42.475043,Lynn, , ,"424, 450",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7250,Unprogrammed,Medium
-7903079.4928069,5197521.03104311,32,In progress,2527,2526,3825,Scammell St @ Martensen St,-70.994571,42.243476,Quincy,PATI Future,In progress,225,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3825,Unprogrammed,High
-7901170.02958132,5231412.39316956,4885,Other,4695,4279,6751,Holyoke St @ Gardiner St,-70.977418,42.468457,Lynn, , ,429,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6751,Unprogrammed,Medium
-7904605.79434517,5183809.05532729,3440,Other,2662,2661,4009,S Franklin St @ Holbrook Park,-71.008282,42.152223,Holbrook, , ,230,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,4009,Unprogrammed,Medium
-7917429.2430871,5199850.72762412,2544,Other,4566,4150,6508,Hyde Park Ave opp Webster St,-71.123477,42.258967,Boston, , ,"32, 3233",Key Bus,1,0,2,0,0,1,0,0,0,No,0, , ,6508,Unprogrammed,Low
-7915476.69921859,5211775.2639993,2733,Other,5276,5665,11803,Longwood Ave @ Binney St,-71.105937,42.338198,Boston, , ,"8, 9, 19, 47, 708, 747",Local Bus,1,0,1,0,0,0,0,0,0,No,0, , ,11803,Unprogrammed,Medium
-7911259.36030988,5227616.9853494,4776,Other,5884,5483,9221,Main St @ Banks Pl,-71.068052,42.443302,Melrose, , ,"131, 137",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,9221,Unprogrammed,Medium
-7906904.76446903,5196062.98712139,4988,Compliant,296,1095,1645,Opp 710 Willard St,-71.028934,42.233779,Quincy,PATI Future,In progress,238,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1645,Unprogrammed,Stop Eliminated
-7896648.67714326,5231727.35001327,3600,Other,3576,3973,6142,Essex St @ Fayette St,-70.936802,42.470544,Lynn, , ,455,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6142,Unprogrammed,Medium
-7922438.73149229,5203829.12272882,1703,Other,1358,557,852,Vermont St @ Temple St,-71.168478,42.285412,Boston, , ,37,Local Bus,0,0,0,0,1,0,0,0,1,Yes,0, , ,852,Unprogrammed,Medium
-7924170.41749107,5223535.39810622,966,Other,1639,1638,2484,Wachusett Ave @ Prospect Ave,-71.184034,42.416239,Arlington, , ,78,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2484,Unprogrammed,Medium
-7927595.4955838,5207420.96604444,1587,Other,6540,6722,82047,Needham St @ Charlemont St,-71.214802,42.309278,Newton, , ,59,Local Bus,0,1,0,0,0,0,0,0,0,No,0, , ,82047,PATI Phase 2,High
-7906770.06788517,5218278.97079869,2390,Other,2348,3546,5450,Eagle St @ Lexington St,-71.027724,42.381369,Boston, , ,121,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5450,Unprogrammed,Medium
-7915757.78093284,5200378.6772018,2478,Other,4493,4077,6362,River St opp Wood Ave,-71.108462,42.262477,Boston, , ,"24, 33",Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,6362,Unprogrammed,Medium
-7934522.90749586,5234119.8255683,1056,Other,5079,5072,8462,Loomis St @ Hartford St,-71.277032,42.486395,Bedford, , ,627,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,8462,Unprogrammed,Medium
-7899688.14451989,5198754.31085448,18,In progress,2998,2197,3310,Bicknell St @ Binnacle Lane,-70.964106,42.251677,Quincy,PATI Future,In progress,"216, 214216",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3310,Unprogrammed,High
-7896177.79569721,5193566.0227791,97,In progress,2441,2440,3677,617 Broad St,-70.932572,42.217169,Weymouth,PATI Future,In progress,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3677,Unprogrammed,High
-7910887.77584962,5225258.42951192,5618,Other,2353,3551,5457,Salem St opp Sprague St,-71.064714,42.427665,Malden, , ,"106, 108, 411, 430",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5457,Unprogrammed,Low
-7924878.40945251,5212682.05897323,4280,Other,5133,5126,8522,785 Centre St,-71.190394,42.344219,Newton, , ,52,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8522,Unprogrammed,Medium
-7934443.42537943,5235296.58864632,1062,Other,5085,5078,8468,Springs Rd @ Hillside Ave,-71.276318,42.49419,Bedford, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8468,Unprogrammed,Medium
-7930636.52143328,5237000.02240644,157,Compliant,6299,6482,49948,9 Crosby Dr,-71.24212,42.505472,Bedford,PATI Complete,Compliant,351,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,49948,PATI Phase 1,Compliant
-7917067.00946406,5209978.79826791,3160,Other,213,1012,1529,High St @ Oakland Rd,-71.120223,42.326268,Brookline, , ,60,Local Bus,0,0,0,1,0,0,0,0,0,Yes,0, , ,1529,Unprogrammed,Medium
-7929885.44882891,5217265.25496434,1322,Compliant,6009,6808,88333,Carter St opp Commuter Rail Station,-71.235373,42.374642,Waltham,PATI Complete,Compliant,"70, 505, 553, 554, 556, 558",Local Bus,2,0,0,0,0,3,0,0,0,No,0,Wood Bench,Good,88333,PATI Phase 1,Compliant
-7919569.3602976,5209976.6902937,1408,Other,226,1025,1545,Boylston St @ Heath St,-71.142702,42.326254,Brookline, , ,60,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1545,PATI Phase 2,Medium
-7924533.31903105,5216167.57456076,6657,Other,5628,5227,8816,Main St @ Thaxter St,-71.187294,42.367357,Watertown, , ,70,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8816,Unprogrammed,Medium
-7891274.61740573,5246413.4053046,1193,Other,4015,4414,7185,Cabot St opp Columbia Rd,-70.888526,42.567781,Beverly, , ,451,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7185,Unprogrammed,Medium
-7909755.32266978,5210647.80264311,426,Other,812,11,15,Dorchester St @ Vinton St,-71.054541,42.330711,Boston, , ,10,Local Bus,0,0,0,1,0,0,0,1,0,No,0, , ,15,Unprogrammed,Medium
-7910583.31704229,5216906.32884571,2836,Other,6756,6140,28281,Main St @ Park St,-71.061979,42.37226,Boston, , ,"92, 8993",Local Bus,0,0,0,0,0,2,0,0,0,No,0, , ,28281,Unprogrammed,Medium
-7921509.10242468,5213375.5047209,1721,Other,1391,590,916,Washington St @ Lake St,-71.160127,42.348823,Boston, , ,"57, 501",Key Bus,1,0,1,0,0,1,0,0,0,No,0, , ,916,Unprogrammed,Medium
-7912279.26948453,5211498.61920863,448,Other,843,42,55,Washington St @ Massachusetts Ave,-71.077214,42.336361,Boston, , ,"15, 749, 751",Key Bus,1,0,0,0,0,0,1,0,0,No,0, , ,55,Unprogrammed,Low
-7920818.25366481,5213205.30156134,1766,Other,1445,644,1026,Chestnut Hill Ave @ Veronica Smith Ctr,-71.153921,42.347693,Boston, , ,"51, 65, 86",Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,1026,Unprogrammed,Medium
-7933910.20501853,5234507.18257208,1043,Other,4859,4853,7889,Loomis St @ Great Rd,-71.271528,42.488961,Bedford, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7889,Unprogrammed,Medium
-7922689.97958301,5217813.31409588,1080,Other,548,1347,2108,Trapelo Rd @ Belmont St - Benton Square,-71.170735,42.378279,Belmont, , ,73,Key Bus,1,1,2,0,0,0,0,0,1,No,1, , ,2108,Unprogrammed,Medium
-7925297.19337688,5215342.55227119,6588,Other,4926,4920,8174,Watertown St @ Pond St,-71.194156,42.361881,Watertown, , ,59,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8174,Unprogrammed,Medium
-7907681.55187578,5219850.61833921,3946,Other,3274,3672,5606,Broadway @ Fourth St,-71.035912,42.391797,Chelsea, , ,"111, 112, 114, 116, 117, 116117",Key Bus,2,0,0,0,0,2,0,0,0,No,0, , ,5606,Unprogrammed,Medium
-7906883.61376578,5225791.56821606,5680,Other,3211,3609,5531,Eastern Ave @ Cleveland St,-71.028744,42.4312,Malden, , ,109,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5531,Unprogrammed,Medium
-7917621.15788923,5219981.75148208,3818,Other,679,1478,2298,Massachusetts Ave @ Rindge Ave,-71.125201,42.392667,Cambridge, , ,77,Key Bus,2,0,3,0,1,0,0,0,0,No,0, , ,2298,Unprogrammed,Medium
-7928152.42699623,5184561.66137632,6272,Other,6038,6837,89619,Washington St opp Washington Green,-71.219805,42.157235,Walpole, , ,34E,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,89619,Unprogrammed,Medium
-7913118.61844511,5206874.71220569,643,Other,1082,281,414,Blue Hill Ave @ Seaver St,-71.084754,42.305649,Boston, , ,"10, 14, 22, 23, 28, 45",Key Bus,0,0,0,1,0,1,0,0,0,No,0, , ,414,Unprogrammed,Medium
-7909703.89306503,5214365.45489745,2756,Other,5341,5730,12891,Pearl St @ High St,-71.054079,42.355395,Boston, , ,4,Commuter Bus,0,0,0,1,0,0,0,0,0,No,0, , ,12891,Unprogrammed,Medium
-7906723.20237955,5211398.77606738,1211,Other,825,24,29,E Broadway @ P St,-71.027303,42.335698,Boston, , ,"7, 9, 10",Local Bus,0,0,0,0,1,1,0,1,1,No,0, , ,29,Unprogrammed,Low
-7901559.42516012,5216897.28806132,6112,Other,6133,6931,109886,Washington Ave @ Winthrop St,-70.980916,42.3722,Winthrop, , ,713,Local Bus,0,0,1,1,0,0,0,0,0,Yes,0, , ,109886,Unprogrammed,Medium
-7921578.12050897,5204763.44891925,2127,Other,421,1220,1841,Corey St @ Weld St,-71.160747,42.291621,Boston, , ,51,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1841,Unprogrammed,Medium
-7908405.5738439,5223091.64697274,3333,Other,3243,3641,5571,Elm St @ Woodlawn St,-71.042416,42.413296,Everett, , ,110,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,5571,Unprogrammed,Medium
-7909001.57839761,5200035.58183919,4840,Other,3120,2318,3486,Adams St @ Rowe St,-71.04777,42.260196,Milton, , ,217,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3486,Unprogrammed,Medium
-7904479.6693621,5191266.42016838,2993,Other,2493,2492,3782, Franklin St @ Washington St,-71.007149,42.201868,Braintree, , ,236,Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,3782,Unprogrammed,Medium
-7911717.99661195,5227680.4936464,4732,Other,3531,3928,5987,Pleasant St @ Washington St,-71.072172,42.443723,Melrose, , ,132,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,5987,Unprogrammed,Medium
-7896991.54117491,5194732.79454765,94,In progress,2435,2434,3671,Middle St @ Commercial St,-70.939882,42.224931,Weymouth,PATI Future,In progress,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3671,Unprogrammed,High
-7904710.54598601,5191690.4994839,3077,Other,2680,2679,4030,Franklin St @ Safford St,-71.009223,42.20469,Braintree, , ,236,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4030,Unprogrammed,Medium
-7930640.64025445,5226284.31465422,3505,Other,5178,5171,8605,Marrett Rd opp Spring St,-71.242157,42.434467,Lexington, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8605,Unprogrammed,Medium
-7907021.42729538,5227571.73029127,5734,Other,4265,4662,7547,665 Broadway,-71.029982,42.443002,Malden, , ,430,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7547,Unprogrammed,Medium
-7921765.24857299,5214387.14699149,1806,Other,1498,697,1100,Brooks St @ Hobart St,-71.162428,42.355539,Boston, , ,64,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,1100,Unprogrammed,Low
-7911947.87136044,5231463.85401566,1488,In progress,5749,5348,9071,Warren St @ Melrose St,-71.074237,42.468798,Melrose,PATI Future,In progress,131,Commuter Bus,2,0,0,0,0,0,0,0,0,No,0, , ,9071,Unprogrammed,High
-7897597.00788534,5243196.54908233,4393,Other,3835,3034,4561,10 Sylvan St,-70.945321,42.546495,Peabody, , ,"435, 436",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4561,Unprogrammed,Medium
-7915516.66291578,5217791.01137254,6612,Other,797,1596,2435,Beacon St @ Washington St,-71.106296,42.378131,Somerville, , ,83,Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,2435,Unprogrammed,Medium
-7910542.46278918,5209112.76149687,477,Other,900,99,134,Massachusetts Ave @ Columbia Rd,-71.061612,42.320516,Boston, , ,"8, 16",Local Bus,1,0,0,1,0,0,0,0,0,No,0, , ,134,Unprogrammed,Medium
-7905161.6125627,5224059.24122987,5548,Other,4440,4024,6252,Malden St @ Conant St,-71.013275,42.419713,Revere, , ,411,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6252,Unprogrammed,Medium
-7905728.56272931,5218482.87235533,2418,Other,3437,3835,5843,Bennington St @ Moore St,-71.018368,42.382722,Boston, , ,120,Local Bus,0,0,1,0,0,1,0,0,0,No,0, , ,5843,Unprogrammed,Medium
-7916770.67697957,5224270.05330166,4630,Other,4486,4070,6322,High St @ Winthrop St - Winthrop Circle,-71.117561,42.421111,Medford, , ,"94, 95, 134",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6322,Unprogrammed,Medium
-7921267.31649067,5216744.50011117,6581,In progress,514,1313,2060,Mt Auburn St @ Bigelow Ave,-71.157955,42.371186,Watertown,PATI Future,In progress,71,Key Bus,0,1,1,0,0,1,0,0,0,No,0, , ,2060,Unprogrammed,High
-7906067.97585674,5197278.78506388,5956,Other,2736,2735,4099,West St @ Centre St,-71.021417,42.241865,Quincy, , ,238,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4099,Unprogrammed,Medium
-7916427.92426741,5221178.76457451,6823,Other,1780,1779,2696,Broadway @ Bay State Ave,-71.114482,42.400608,Somerville, , ,"80, 89, 8993",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2696,Unprogrammed,Medium
-7924299.99337835,5205601.09519079,4252,Other,5097,5090,8484,Wiswall Rd @ Indian Ridge Rd,-71.185198,42.297187,Newton, , ,52,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,8484,Unprogrammed,Medium
-7915649.4670683,5201921.78208922,2928,Other,6387,6570,66459,Cummins Hwy @ Hebron St,-71.107489,42.272735,Boston, , ,"24, 30",Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,66459,Unprogrammed,Medium
-7887407.60093455,5200966.52572761,3451,Other,6158,6955,111220,Rockland Cir from Park to Rockland House Rd (FLAG),-70.853788,42.266385,Hull, , ,714,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,111220,Unprogrammed,Medium
-7901499.98055204,5218450.92296671,6082,Other,6097,6896,109831,Revere St @ Governors Dr,-70.980382,42.38251,Winthrop, , ,712,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,109831,Unprogrammed,Medium
-7899586.06454683,5230832.76118265,3545,Other,3779,2978,4485,Western Ave @ Mall St,-70.963189,42.464616,Lynn, , ,"424, 450",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4485,Unprogrammed,Medium
-7909729.05126995,5205399.12627336,2578,Other,5035,5029,8327,Neponset Ave @ Victory Rd,-71.054305,42.295845,Boston, , ,"202, 210",Local Bus,0,0,0,0,0,0,0,1,0,No,0, , ,8327,Unprogrammed,Low
-7914291.48060011,5208870.67080143,1861,Other,1559,758,1185,Washington St @ Dimock St,-71.09529,42.318908,Boston, , ,42,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1185,Unprogrammed,Low
-7910036.29306454,5212446.05198875,488,Other,914,113,150,Broadway Station - Red Line,-71.057065,42.342652,Boston, , ,"9, 11, 47",Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,150,Unprogrammed,Medium
-7930071.46369802,5218534.86569478,834,Other,4388,4785,7794,Dale St @ Lexington St,-71.237044,42.383067,Waltham, , ,61,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7794,PATI Phase 2,High
-7913427.86399054,5216856.30328033,3878,Other,5249,5638,11410,Cambridge St @ Max Ave,-71.087532,42.371928,Cambridge, , ,69,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,11410,Unprogrammed,Medium
-7928924.09370641,5215694.33804356,6443,Other,6461,6644,77379,High St @ Hamblin Rd,-71.226737,42.364216,Waltham, , ,556,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,77379,Unprogrammed,Medium
-7910673.9311078,5222802.76004219,3287,Other,2312,3510,5410,Main St @ Dyer Ave,-71.062793,42.41138,Everett, , ,"99, 105, 106",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5410,Unprogrammed,Medium
-7909833.35763282,5211622.1069027,562,Other,995,194,292,W 7th St @ C St,-71.055242,42.337181,Boston, , ,11,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,292,Unprogrammed,Medium
-7925760.17113909,5223758.26161072,1202,Compliant,1625,1624,2466,Appleton St @ Lublin St,-71.198315,42.417717,Arlington,PATI Complete,Compliant,78,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2466,PATI Phase 1,Compliant
-7913318.54825058,5224462.32162849,1447,In progress,2191,3389,5265,1250 Fellsway,-71.08655,42.422386,Malden,PATI Future,In progress,100,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,5265,Unprogrammed,High
-7905931.72080001,5192903.03202466,3067,Other,2670,2669,4017,Granite St @ West St,-71.020193,42.212758,Braintree, , ,"236, 238",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4017,Unprogrammed,Medium
-7901760.02288253,5238048.47698616,335,Compliant,5422,5811,14594,Lynnfield St @ Ralph Rd,-70.982718,42.512415,Peabody,PATI Future,In progress,436,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,14594,PATI Phase 2,Stop Eliminated
-7917679.93458037,5200496.30415953,2226,Other,1878,1877,2814,West St @ Austin St,-71.125729,42.263259,Boston, , ,50,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,2814,Unprogrammed,Medium
-7904749.2851688,5198347.9619587,5963,Other,3682,2881,4316,Whitwell St @ Maywood Ave,-71.009571,42.248975,Quincy, , ,245,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4316,Unprogrammed,Medium
-7907804.11463515,5217763.28373575,2466,Other,3487,3884,5901,Lexington St @ Marion St,-71.037013,42.377947,Boston, , ,121,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5901,Unprogrammed,Medium
-7907109.59233209,5199936.91225738,24,In progress,3124,2322,3490,Beale St @ Summit Ave,-71.030774,42.25954,Quincy,PATI Future,In progress,"217, 245",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3490,PATI Phase 2,High
-7898413.6476698,5239865.38945894,4396,Other,3846,3045,4578,Centennial Dr opp Rt128 Ramp,-70.952657,42.524445,Peabody, , ,436,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4578,Unprogrammed,Medium
-7904602.56607994,5180805.53142088,3419,Other,2639,2638,3980,716 S Franklin St,-71.008253,42.132217,Holbrook, , ,230,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3980,Unprogrammed,Medium
-7911305.44657907,5223825.36295045,4448,Other,6956,6340,44330,Medford St @ Brackenbury St,-71.068466,42.418162,Malden, , ,97,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,44330,Unprogrammed,Medium
-7903281.76032167,5195986.91095502,4479,Other,6907,6291,39675,Franklin St @ Penns Hill Rd,-70.996388,42.233273,Quincy, , ,236,Local Bus,0,0,1,1,0,0,0,0,0,No,0, , ,39675,Unprogrammed,Medium
-7914949.71274917,5221861.07404214,4563,Other,1933,1932,2894,Mystic Ave @ Bonner Ave,-71.101203,42.405134,Medford, , ,95,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2894,Unprogrammed,Medium
-7904618.93004508,5183532.62421648,3411,Other,2629,2628,3969,S Franklin St @ Adams St,-71.0084,42.150382,Holbrook, , ,230,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3969,Unprogrammed,Medium
-7909614.72615291,5214243.8897069,2183,Other,554,1353,2116,Purchase St @ Pearl St,-71.053278,42.354588,Boston, , ,4,Commuter Bus,1,0,2,1,0,0,0,0,0,No,0, , ,2116,Unprogrammed,Low
-7890382.94828447,5244905.79236713,1164,Other,4790,4374,7123,Cabot St opp Colon St,-70.880516,42.557806,Beverly, , ,451,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7123,Unprogrammed,Medium
-7898700.62931706,5231804.77033745,5039,Other,4056,4455,7246,Western Ave @ Lawton Ave,-70.955235,42.471057,Lynn, , ,"424, 450",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7246,Unprogrammed,Medium
-7895593.03441207,5240292.55815738,4920,Other,2060,3258,4935,Central St @ Walnut St,-70.927319,42.527273,Peabody, , ,435,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4935,Unprogrammed,Medium
-7908093.7679502,5216436.06883585,2408,Other,3367,3765,5740,Maverick,-71.039615,42.369139,Boston, , ,"114, 116, 117, 120, 121, 116117",Key Bus,0,0,0,0,0,0,0,0,0,No,0, , ,5740,Unprogrammed,Medium
-7932596.96898565,5233769.61779187,1048,Other,4864,4858,7894,Great Road @ Pine St,-71.259731,42.484075,Bedford, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7894,Unprogrammed,Medium
-7899094.58899497,5234824.20519396,4982,Other,4027,4426,7201,Broadway opp Mayfair St,-70.958774,42.491061,Lynn, , ,435,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7201,Unprogrammed,Low
-7923209.9529245,5230920.13378788,6127,Other,320,1119,1681,Cambridge Rd @ Crawford Dr,-71.175406,42.465195,Woburn, , ,350,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,1681,Unprogrammed,Medium
-7917299.11060236,5203284.58049354,2520,Other,4540,4124,6461,Cummins Hwy @ Brown Ave,-71.122308,42.281793,Boston, , ,"14, 24, 30, 39",Key Bus,1,0,0,0,0,2,0,0,0,No,0, , ,6461,Unprogrammed,Low
-7920989.46304165,5228467.82077783,866,In progress,4989,4983,8260,Cambridge St @ Blossom Hill Rd,-71.155459,42.448942,Winchester,PATI Future,In progress,350,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8260,PATI Phase 2,Medium
-7906710.17799913,5210915.23692338,1224,In progress,979,178,270,Columbia Rd @ P St,-71.027186,42.332487,Boston,PATI Future,In progress,11,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,270,Unprogrammed,Critical
-7891994.63187218,5235563.66408583,5881,Other,3599,3996,6165,Loring Ave @ Grant Rd,-70.894994,42.495959,Salem, , ,455,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6165,Unprogrammed,Medium
-7902054.68557466,5232086.5373812,5353,Other,6447,6630,76734,O'Callaghan Way @ Walnut St,-70.985365,42.472924,Lynn, , ,"426, 429",Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,76734,Unprogrammed,Medium
